,Bath(s),Area(Marla),Bedroom(s),Servant Quarters,Kitchens,Store Rooms,Storey Unit,Main Location,IsPrimeLoc,SolarInstalled,WaterBore,CornerHouse,luxury_type,Property era
4916,4.0,4.0,4.0,1.0,1.0,1.0,1.0,G-13,False,False,False,False,0,Brand New (2025)
4097,6.0,20.0,7.0,1.0,2.0,1.0,2.0,Soan Garden,True,False,False,False,1,Brand New (2025)
4415,6.0,7.0,5.0,1.0,2.0,1.0,2.0,FECHS,False,False,False,False,1,Brand New (2025)
2789,4.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
2543,7.0,26.0,6.0,2.0,2.0,2.0,2.0,F-7,True,False,False,False,0,Brand New (2025)
4320,6.0,7.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,1,Brand New (2025)
3711,3.0,11.0,3.0,1.0,2.0,1.0,2.0,National Police Foundation O-9,False,False,False,False,1,Brand New (2025)
805,5.0,5.0,4.0,1.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
2124,3.0,6.0,3.0,1.0,1.0,1.0,2.0,FECHS,False,False,False,False,1,Brand New (2025)
3357,8.0,20.0,8.0,2.0,2.0,1.0,3.0,D-12,True,False,False,False,0,Brand New (2025)
6178,6.0,20.0,6.0,2.0,2.0,1.0,2.0,F-11,True,False,False,False,0,Vintage
2854,7.0,11.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Recently Built
912,4.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Modern Era
6209,6.0,20.0,6.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Modern Era
454,6.0,20.0,5.0,1.0,1.0,1.0,1.0,DHA Phase 2,True,False,False,False,0,Recently Built
4785,5.0,15.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,True,False,True,True,0,Brand New (2025)
5967,6.0,8.0,5.0,1.0,3.0,1.0,2.0,G-11,False,False,False,False,0,Modern Era
1937,5.0,8.0,5.0,1.0,2.0,1.0,2.0,G-11,False,False,False,False,1,Modern Era
629,6.0,40.0,7.0,2.0,3.0,3.0,1.0,F-10,False,False,False,False,0,Brand New (2025)
3680,7.0,8.0,6.0,1.0,2.0,1.0,3.0,I-14,False,False,True,False,0,Brand New (2025)
142,6.0,11.0,5.0,1.0,2.0,1.0,2.0,B-17,True,False,False,False,0,Brand New (2025)
196,5.0,10.0,5.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,1,Brand New (2025)
3212,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Town,False,False,False,False,0,Brand New (2025)
3804,5.0,38.0,5.0,2.0,2.0,2.0,2.0,F-6,True,False,False,False,0,Recently Built
5346,4.0,4.0,4.0,1.0,1.0,1.0,2.0,Ghauri Town,False,False,False,False,0,Recently Built
3304,5.0,5.0,4.0,1.0,2.0,1.0,2.0,G-14,True,False,False,True,0,Brand New (2025)
3726,6.0,24.0,5.0,2.0,2.0,1.0,3.0,Bani Gala,False,False,False,False,1,Brand New (2025)
3204,7.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
2889,7.0,10.0,8.0,1.0,1.0,1.0,3.0,Gulberg Residencia,False,False,False,True,0,Brand New (2025)
6000,5.0,8.0,4.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Recently Built
3359,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Naval Anchorage,False,False,False,False,1,Recently Built
1,4.0,4.0,3.0,1.0,1.0,1.0,1.0,D-12,False,False,True,True,0,Brand New (2025)
3584,6.0,20.0,8.0,1.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Modern Era
6418,6.0,26.0,6.0,1.0,1.0,1.0,2.0,F-10,False,False,False,False,0,Recently Built
2893,5.0,20.0,5.0,2.0,2.0,1.0,1.0,Gulberg Residencia,False,True,False,False,0,Modern Era
4502,6.0,40.0,4.0,2.0,2.0,1.0,1.0,F-8,False,False,True,False,0,Modern Era
4939,5.0,32.0,4.0,2.0,2.0,2.0,2.0,F-6,False,False,False,False,1,Recently Built
3813,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,0,Brand New (2025)
1604,6.0,8.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,True,False,1,Brand New (2025)
3924,6.0,26.0,6.0,2.0,2.0,1.0,3.0,F-7,False,False,True,False,0,Brand New (2025)
856,6.0,24.0,8.0,1.0,2.0,1.0,2.0,I-8,False,False,False,True,0,Recently Built
2517,4.0,6.0,3.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,0,Recently Built
2339,5.0,18.0,5.0,2.0,2.0,1.0,2.0,F-8,False,False,False,False,1,Recently Built
4318,4.0,12.0,3.0,1.0,2.0,1.0,1.0,Pakistan Town,False,False,False,False,1,Brand New (2025)
277,7.0,14.0,7.0,1.0,2.0,1.0,1.0,G-13,True,False,True,False,0,Brand New (2025)
1117,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Burma Town,False,False,False,False,0,Brand New (2025)
4839,5.0,4.0,5.0,1.0,2.0,1.0,1.0,D-12,False,False,True,False,0,Brand New (2025)
4950,6.0,46.0,5.0,1.0,2.0,1.0,1.0,F-7,False,False,False,False,0,Recently Built
3035,6.0,20.0,5.0,2.0,2.0,1.0,2.0,F-7,False,False,True,False,0,Established
6182,4.0,14.0,4.0,1.0,2.0,1.0,1.0,CBR Town Phase 1,False,False,False,False,1,Recently Built
3835,4.0,5.0,4.0,1.0,2.0,3.0,2.0,CBR Town Phase 1,False,False,False,False,0,Brand New (2025)
4177,6.0,8.0,5.0,1.0,1.0,1.0,2.0,B-17,False,False,False,True,1,Brand New (2025)
2326,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Mumtaz City,False,False,False,True,1,Recently Built
5093,6.0,20.0,5.0,1.0,2.0,1.0,2.0,F-8,False,False,False,False,0,Recently Built
5990,6.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 5,False,False,False,False,0,Brand New (2025)
3922,6.0,20.0,7.0,1.0,1.0,1.0,3.0,F-10,False,False,False,False,1,Modern Era
6132,6.0,7.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
1953,6.0,40.0,5.0,2.0,2.0,1.0,2.0,Bahria Garden City,False,False,False,False,0,Recently Built
2995,6.0,10.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
378,5.0,4.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
95,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Mumtaz City,False,False,False,False,1,Recently Built
1574,6.0,8.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,1,Brand New (2025)
579,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Pakistan Town,False,False,False,False,0,Brand New (2025)
844,4.0,5.0,5.0,1.0,2.0,1.0,2.0,B-17,False,False,False,True,1,Brand New (2025)
2009,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
6465,5.0,10.0,5.0,1.0,2.0,1.0,2.0,D-12,False,False,True,False,0,Brand New (2025)
4484,6.0,8.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 5,True,False,False,False,0,Brand New (2025)
4527,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Established
6185,6.0,20.0,7.0,2.0,2.0,1.0,2.0,DHA Phase 5,False,False,False,False,0,Recently Built
4365,6.0,7.0,5.0,1.0,2.0,1.0,2.0,FECHS,False,False,False,False,1,Brand New (2025)
3971,5.0,8.0,5.0,1.0,1.0,1.0,2.0,B-17,False,False,False,False,0,Brand New (2025)
2612,6.0,24.0,5.0,1.0,1.0,1.0,2.0,Fazaia Housing Scheme,False,False,False,False,0,Recently Built
5071,6.0,8.0,6.0,1.0,2.0,1.0,1.0,G-16,True,False,False,False,0,Recently Built
1835,6.0,48.0,5.0,2.0,2.0,1.0,2.0,G-6,True,False,False,False,0,Brand New (2025)
3324,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-14,False,False,True,False,0,Recently Built
771,6.0,11.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Brand New (2025)
546,4.0,5.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,1,Brand New (2025)
2315,6.0,12.0,5.0,1.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
4192,6.0,6.0,6.0,1.0,2.0,1.0,2.0,G-9,True,False,False,False,0,Brand New (2025)
2909,4.0,5.0,4.0,1.0,2.0,1.0,2.0,PWD Housing Scheme,True,False,False,False,1,Brand New (2025)
6038,10.0,20.0,9.0,2.0,3.0,1.0,3.0,E-11,False,False,False,False,0,Modern Era
506,6.0,20.0,5.0,2.0,2.0,2.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
5426,5.0,5.0,5.0,1.0,2.0,1.0,2.0,G-14,True,False,False,False,0,Brand New (2025)
3316,4.0,4.0,3.0,1.0,1.0,1.0,2.0,D-12,True,False,False,False,0,Brand New (2025)
4693,6.0,8.0,7.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,False,False,0,Brand New (2025)
2538,5.0,4.0,4.0,1.0,2.0,1.0,2.0,D-12,True,False,True,True,0,Recently Built
1519,3.0,4.0,3.0,1.0,2.0,1.0,2.0,D-12,True,False,False,False,1,Brand New (2025)
855,6.0,14.0,6.0,1.0,1.0,1.0,2.0,I-8,False,False,False,False,0,Recently Built
763,6.0,64.0,6.0,2.0,1.0,1.0,1.0,Bahria Town,False,False,False,False,0,Recently Built
6346,5.0,6.0,4.0,1.0,2.0,1.0,2.0,G-11,True,False,False,True,0,Modern Era
4547,3.0,8.0,3.0,1.0,2.0,2.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
1570,5.0,10.0,5.0,1.0,1.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
3927,7.0,26.0,4.0,2.0,2.0,1.0,2.0,F-7,False,False,True,False,0,Vintage
6170,6.0,20.0,6.0,1.0,2.0,1.0,2.0,G-11,False,False,False,False,1,Established
1888,5.0,8.0,5.0,1.0,2.0,1.0,2.0,E-11,False,False,False,False,0,Brand New (2025)
2687,7.0,44.0,6.0,1.0,2.0,1.0,2.0,F-6,True,False,False,False,1,Recently Built
1135,5.0,24.0,5.0,1.0,1.0,1.0,2.0,F-10,False,False,False,False,0,Established
1136,6.0,7.0,5.0,1.0,2.0,2.0,2.0,I-14,False,False,True,False,0,Brand New (2025)
4765,6.0,9.0,5.0,1.0,2.0,1.0,1.0,Bahria Town,False,False,False,False,0,Brand New (2025)
2950,6.0,5.0,4.0,1.0,2.0,1.0,3.0,Naval Anchorage,False,False,False,False,0,Recently Built
4879,7.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,True,False,0,Brand New (2025)
3690,6.0,10.0,5.0,1.0,1.0,1.0,2.0,Bahria Town,True,False,False,False,0,Brand New (2025)
2272,6.0,6.0,5.0,1.0,3.0,1.0,2.0,E-11,False,False,False,False,0,Recently Built
2078,6.0,15.0,9.0,1.0,2.0,2.0,2.0,G-10,False,False,False,False,0,Brand New (2025)
6150,4.0,20.0,3.0,1.0,1.0,1.0,3.0,Soan Garden,False,False,False,False,0,Recently Built
6270,5.0,8.0,4.0,1.0,2.0,1.0,2.0,Gulberg Residencia,False,False,False,False,0,Brand New (2025)
114,5.0,7.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
5735,6.0,7.0,5.0,1.0,2.0,2.0,1.0,Jinnah Gardens,False,False,False,False,0,Brand New (2025)
3464,6.0,40.0,8.0,2.0,2.0,1.0,2.0,F-6,False,False,False,True,0,Recently Built
26,6.0,14.0,8.0,1.0,3.0,1.0,2.0,Naval Anchorage,False,False,False,False,0,Brand New (2025)
5537,4.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,True,False,False,False,0,Recently Built
2318,4.0,5.0,5.0,1.0,3.0,1.0,2.0,G-9,False,False,False,False,1,Brand New (2025)
1407,6.0,20.0,5.0,1.0,2.0,2.0,2.0,F-11,True,False,False,False,0,Recently Built
2539,6.0,20.0,9.0,2.0,3.0,2.0,3.0,D-12,False,False,False,True,0,Modern Era
4349,7.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,False,1,Brand New (2025)
1592,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,False,0,Recently Built
4659,6.0,14.0,5.0,1.0,2.0,1.0,2.0,G-11,True,False,False,False,0,Modern Era
1289,6.0,16.0,5.0,1.0,2.0,1.0,1.0,F-6,False,False,False,False,0,Brand New (2025)
6328,6.0,14.0,6.0,2.0,1.0,1.0,2.0,I-8,False,False,False,False,0,Brand New (2025)
5714,7.0,20.0,7.0,2.0,2.0,2.0,2.0,F-11,False,False,False,True,1,Brand New (2025)
5252,6.0,7.0,6.0,1.0,3.0,2.0,3.0,I-10,False,False,False,False,0,Recently Built
5748,7.0,5.0,8.0,1.0,1.0,1.0,2.0,Tarlai,False,False,False,False,0,Recently Built
1047,4.0,20.0,4.0,1.0,1.0,1.0,2.0,F-10,False,False,False,False,0,Brand New (2025)
2144,6.0,20.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
4539,3.0,8.0,3.0,1.0,1.0,1.0,2.0,DHA Valley,False,False,False,False,0,Brand New (2025)
6165,6.0,40.0,9.0,1.0,2.0,1.0,3.0,DHA Phase 1,False,False,False,False,0,Brand New (2025)
3687,6.0,10.0,6.0,1.0,1.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
3163,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
1315,4.0,8.0,4.0,1.0,1.0,1.0,2.0,Jinnah Gardens,False,False,False,False,0,Future
4714,6.0,24.0,7.0,2.0,2.0,2.0,2.0,PAF Tarnol,False,False,False,False,1,Brand New (2025)
4961,6.0,8.0,5.0,1.0,2.0,1.0,1.0,D-12,False,False,False,False,0,Brand New (2025)
3688,3.0,4.0,3.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
3576,5.0,22.0,6.0,1.0,1.0,1.0,2.0,F-10,False,False,False,False,0,Recently Built
1372,6.0,28.0,5.0,1.0,2.0,1.0,1.0,Bani Gala,False,True,False,False,0,Modern Era
4171,6.0,20.0,6.0,2.0,2.0,2.0,2.0,Kashmir Highway,True,False,False,False,1,Recently Built
5332,5.0,4.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
1020,5.0,5.0,5.0,1.0,2.0,1.0,2.0,Gulberg Residencia,True,False,False,False,0,Brand New (2025)
4603,6.0,14.0,6.0,1.0,2.0,1.0,2.0,G-10,False,False,False,False,1,Brand New (2025)
985,6.0,20.0,5.0,2.0,3.0,2.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
5803,4.0,22.0,4.0,1.0,1.0,1.0,2.0,F-8,False,False,False,False,0,Modern Era
3467,4.0,4.0,4.0,1.0,3.0,1.0,2.0,G-13,False,False,False,False,0,Recently Built
3333,6.0,10.0,6.0,1.0,1.0,1.0,2.0,Top City 1,False,False,False,True,0,Future
4976,6.0,11.0,6.0,1.0,2.0,1.0,2.0,D-12,False,False,False,True,0,Brand New (2025)
27,6.0,12.0,7.0,1.0,2.0,2.0,2.0,CBR Town Phase 1,True,False,False,False,1,Brand New (2025)
1288,7.0,20.0,6.0,2.0,2.0,1.0,3.0,F-6,False,False,False,False,0,Recently Built
5146,7.0,48.0,6.0,2.0,2.0,1.0,2.0,G-6,False,False,False,False,1,Recently Built
1333,7.0,7.0,6.0,1.0,2.0,1.0,2.0,G-13,False,False,False,False,0,Brand New (2025)
4303,6.0,14.0,6.0,1.0,2.0,1.0,2.0,G-9,False,False,False,False,0,Brand New (2025)
5668,5.0,6.0,5.0,1.0,1.0,1.0,2.0,I-16,False,False,False,False,0,Brand New (2025)
4724,3.0,4.0,3.0,1.0,1.0,1.0,2.0,Burma Town,False,False,False,False,1,Recently Built
1843,7.0,20.0,5.0,1.0,2.0,2.0,1.0,B-17,False,False,False,False,0,Brand New (2025)
712,6.0,16.0,5.0,1.0,1.0,1.0,2.0,Bani Gala,True,False,False,False,1,Recently Built
5043,5.0,9.0,5.0,1.0,2.0,2.0,2.0,F-6,True,False,False,False,0,Brand New (2025)
5874,6.0,8.0,4.0,2.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Recently Built
389,3.0,7.0,3.0,1.0,1.0,1.0,2.0,G-10,False,False,False,False,0,Recently Built
1425,5.0,24.0,4.0,2.0,2.0,2.0,3.0,F-6,False,False,True,False,0,Recently Built
3096,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,True,False,1,Brand New (2025)
1814,5.0,5.0,5.0,1.0,2.0,1.0,3.0,Bani Gala,False,False,True,False,0,Recently Built
3509,6.0,10.0,5.0,1.0,2.0,2.0,2.0,Bahria Enclave,True,False,False,False,0,Brand New (2025)
832,3.0,5.0,2.0,1.0,1.0,1.0,1.0,Airport Green Garden,False,False,False,False,0,Brand New (2025)
2117,4.0,9.0,4.0,1.0,2.0,1.0,2.0,G-10,False,False,False,False,0,Brand New (2025)
1431,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,1,Brand New (2025)
4880,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
5921,6.0,30.0,6.0,1.0,2.0,1.0,2.0,Bahria Garden City,False,False,False,False,0,Modern Era
848,6.0,10.0,4.0,1.0,1.0,1.0,2.0,D-12,False,False,False,False,0,Brand New (2025)
4007,5.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,True,False,False,True,1,Brand New (2025)
3695,3.0,4.0,3.0,1.0,1.0,1.0,2.0,G-13,False,False,False,True,1,Brand New (2025)
1963,5.0,10.0,5.0,1.0,1.0,1.0,2.0,G-6,False,False,False,False,0,Recently Built
1448,7.0,24.0,6.0,2.0,2.0,2.0,3.0,D-12,False,False,True,False,0,Recently Built
963,6.0,10.0,5.0,1.0,2.0,1.0,2.0,E-11,False,False,False,False,0,Recently Built
3554,6.0,22.0,6.0,1.0,2.0,1.0,2.0,F-10,False,False,False,False,0,Brand New (2025)
660,5.0,20.0,5.0,2.0,2.0,1.0,3.0,D-12,False,False,True,False,0,Brand New (2025)
3803,7.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,False,False,False,False,1,Brand New (2025)
5048,4.0,5.0,4.0,1.0,1.0,1.0,2.0,National Police Foundation O-9,False,False,False,False,0,Modern Era
3061,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Mumtaz City,False,False,False,False,0,Recently Built
5378,6.0,14.0,9.0,1.0,1.0,1.0,3.0,G-9,False,False,False,False,1,Modern Era
4175,4.0,7.0,3.0,1.0,1.0,1.0,1.0,Bani Gala,True,False,False,False,1,Brand New (2025)
2509,4.0,6.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,True,False,True,True,0,Brand New (2025)
5651,8.0,20.0,7.0,2.0,1.0,1.0,2.0,Soan Garden,False,False,False,False,1,Brand New (2025)
1816,3.0,7.0,4.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Brand New (2025)
2957,3.0,5.0,2.0,2.0,1.0,1.0,1.0,Bani Gala,False,False,True,False,1,Recently Built
424,5.0,20.0,4.0,2.0,1.0,1.0,2.0,F-8,True,False,False,False,0,Vintage
2302,6.0,20.0,6.0,1.0,2.0,1.0,2.0,Soan Garden,False,False,False,False,0,Brand New (2025)
2994,4.0,7.0,4.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Modern Era
852,6.0,10.0,6.0,1.0,1.0,1.0,1.0,Top City 1,False,False,False,False,0,Modern Era
3544,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,0,Brand New (2025)
3166,6.0,20.0,6.0,1.0,3.0,2.0,3.0,Naval Anchorage,False,False,False,False,0,Recently Built
5213,5.0,8.0,5.0,1.0,2.0,1.0,2.0,E-11,True,False,False,False,0,Brand New (2025)
4954,6.0,22.0,7.0,2.0,3.0,1.0,2.0,D-12,True,True,False,True,0,Brand New (2025)
627,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Town,False,False,False,False,0,Recently Built
1525,5.0,22.0,5.0,2.0,2.0,1.0,3.0,F-7,True,False,False,False,0,Modern Era
5691,3.0,5.0,3.0,1.0,1.0,1.0,2.0,Bahria Enclave,True,True,False,False,0,Brand New (2025)
809,6.0,14.0,6.0,1.0,2.0,1.0,2.0,FECHS,True,False,False,False,1,Brand New (2025)
5079,7.0,22.0,8.0,2.0,2.0,2.0,3.0,F-8,True,False,False,False,0,Recently Built
4293,6.0,10.0,6.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
5988,6.0,20.0,5.0,1.0,2.0,1.0,1.0,DHA Phase 2,False,False,False,False,0,Recently Built
4723,2.0,5.0,2.0,1.0,1.0,1.0,1.0,DHA Valley,False,False,False,False,0,Recently Built
5984,4.0,5.0,3.0,1.0,2.0,1.0,2.0,B-17,False,False,False,False,0,Recently Built
5885,5.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Recently Built
1723,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Brand New (2025)
2549,6.0,6.0,5.0,1.0,3.0,1.0,1.0,I-14,False,False,False,False,1,Brand New (2025)
6302,6.0,11.0,4.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Recently Built
6126,6.0,12.0,7.0,1.0,2.0,1.0,2.0,PWD Housing Scheme,False,False,False,False,1,Brand New (2025)
3537,6.0,28.0,6.0,1.0,2.0,1.0,2.0,Bani Gala,False,False,False,False,0,Brand New (2025)
3178,6.0,10.0,6.0,2.0,2.0,2.0,2.0,Top City 1,False,False,False,False,0,Recently Built
3510,7.0,20.0,6.0,2.0,2.0,1.0,2.0,G-13,False,False,False,False,1,Brand New (2025)
6251,3.0,5.0,3.0,1.0,2.0,1.0,1.0,Chatha Bakhtawar,False,False,True,False,0,Modern Era
1874,6.0,20.0,5.0,2.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
4151,6.0,12.0,5.0,1.0,2.0,1.0,2.0,Top City 1,True,False,False,False,0,Brand New (2025)
4204,6.0,8.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
5425,5.0,4.0,5.0,1.0,2.0,1.0,2.0,G-13,True,False,False,False,0,Brand New (2025)
3099,6.0,20.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,1,Brand New (2025)
2796,5.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
2367,6.0,22.0,5.0,2.0,2.0,1.0,3.0,F-6,False,False,False,False,0,Brand New (2025)
5968,6.0,8.0,5.0,1.0,1.0,1.0,2.0,Jinnah Gardens,False,False,False,False,0,Brand New (2025)
3203,7.0,20.0,6.0,2.0,2.0,2.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
3532,3.0,5.0,3.0,1.0,1.0,1.0,1.0,Park Road,False,False,False,False,0,Brand New (2025)
5704,6.0,36.0,6.0,2.0,2.0,3.0,2.0,F-11,False,False,False,False,0,Modern Era
3358,5.0,7.0,5.0,1.0,1.0,1.0,1.0,CBR Town Phase 1,False,False,False,False,0,Recently Built
5479,6.0,5.0,5.0,1.0,2.0,1.0,2.0,Green Avenue,False,False,False,False,1,Brand New (2025)
1641,12.0,20.0,10.0,1.0,1.0,1.0,1.0,Bani Gala,False,False,False,False,0,Recently Built
4253,6.0,24.0,5.0,1.0,2.0,1.0,2.0,F-10,False,False,False,False,1,Modern Era
1405,6.0,20.0,5.0,1.0,3.0,2.0,1.0,Emaar Canyon Views,False,False,False,False,0,Recently Built
1141,4.0,5.0,4.0,1.0,2.0,1.0,1.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
2541,5.0,20.0,5.0,1.0,1.0,1.0,3.0,F-8,False,False,False,False,0,Brand New (2025)
5654,6.0,8.0,5.0,1.0,1.0,1.0,2.0,Kuri Road,False,False,False,False,0,Vintage
669,2.0,2.0,4.0,2.0,2.0,2.0,2.0,H-13,False,False,False,False,0,Recently Built
1324,7.0,10.0,6.0,1.0,3.0,1.0,3.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
4495,6.0,10.0,6.0,2.0,2.0,3.0,2.0,Gulberg Residencia,False,False,False,False,0,Brand New (2025)
1731,3.0,8.0,3.0,1.0,1.0,1.0,1.0,Bahria Town,False,False,False,False,0,Brand New (2025)
1853,6.0,8.0,4.0,1.0,2.0,1.0,2.0,MPCHS - Multi Gardens,False,False,True,False,0,Brand New (2025)
3500,6.0,22.0,6.0,2.0,2.0,1.0,3.0,F-7,True,False,False,False,0,Modern Era
47,5.0,4.0,4.0,1.0,2.0,2.0,2.0,G-14,True,False,True,False,0,Brand New (2025)
1408,6.0,20.0,5.0,2.0,1.0,2.0,2.0,F-11,False,False,False,False,0,Recently Built
1419,6.0,14.0,6.0,1.0,2.0,1.0,2.0,G-13,True,False,True,False,0,Recently Built
4457,6.0,6.0,6.0,1.0,2.0,1.0,3.0,I-9,False,False,False,False,1,Vintage
2087,5.0,7.0,5.0,1.0,2.0,1.0,2.0,G-13,False,False,True,False,0,Recently Built
2316,4.0,15.0,4.0,1.0,2.0,1.0,2.0,Korang Town,False,False,False,False,1,Brand New (2025)
49,4.0,5.0,3.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Brand New (2025)
2195,6.0,10.0,5.0,1.0,2.0,1.0,2.0,Bahria Enclave,False,False,False,False,0,Modern Era
4244,4.0,5.0,3.0,1.0,1.0,1.0,2.0,DHA Phase 3,False,False,False,False,0,Brand New (2025)
228,6.0,20.0,5.0,1.0,2.0,1.0,2.0,DHA Phase 2,True,False,False,False,0,Brand New (2025)
1981,6.0,5.0,5.0,1.0,1.0,1.0,2.0,I-14,False,False,True,False,1,Brand New (2025)
3974,6.0,26.0,6.0,1.0,2.0,1.0,2.0,DHA Phase 2,False,False,False,False,0,Brand New (2025)
6111,6.0,20.0,9.0,2.0,3.0,3.0,2.0,MPCHS - Multi Gardens,False,False,False,False,0,Brand New (2025)
4372,6.0,6.0,5.0,2.0,1.0,1.0,2.0,Soan Garden,False,False,False,False,0,Recently Built
4391,4.0,5.0,4.0,1.0,2.0,1.0,2.0,Faisal Town Phase 1,False,False,True,False,0,Brand New (2025)
2446,5.0,4.0,4.0,1.0,2.0,1.0,2.0,G-14,False,False,True,False,1,Brand New (2025)
1881,4.0,6.0,4.0,1.0,2.0,1.0,2.0,I-16,False,False,False,False,1,Brand New (2025)
2035,6.0,6.0,4.0,1.0,2.0,1.0,2.0,I-14,False,False,False,True,0,Brand New (2025)
2863,6.0,16.0,6.0,1.0,2.0,1.0,2.0,DHA Phase 3,False,False,False,False,0,Recently Built
840,6.0,24.0,8.0,1.0,2.0,1.0,2.0,I-8,True,False,False,True,0,Recently Built
